product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
SCUTUM WALL LIGHT,SCUTUM WALL LIGHT,lighting,Wall Lights,"
				<p></p><p></p>



The fierceness of the Roman legions was brought back to life by SCUTUM Wall Light. The aged casted brass of this contemporary lighting product transmits a feeling of protection while its light provides a warm sensation. With a unique design, this modern brass wall light will add extra character to any room.



<br><p></p>			",https://www.brabbu.com/resources/images/products/98/gallery/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-1.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-2.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/98/gallery/previews/scutum-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 18 cm | 7,08""<br>Depth 7,5 cm | 2,95""<br>Height 53 cm | 20,8""<div><br>MATERIALS<br>STRUCTURE&nbsp;in aged casted brass.<b></b>

</div>                        ",https://www.brabbu.com/product/lighting/scutum/wall-light/,02/05/2023,brabbu
SYRAD WALL LIGHT,SYRAD WALL LIGHT,lighting,Wall Lights,"
				<p></p><p></p>



Syrad is one of the noblest grapes primarily used to produce red wine. With origins in France, it has wonderful quality and rich flavour. With a structure in brushed brass and globes in bronze glass, SYRAD Wall Light is a conversation starter. Place this modern wall light in modern home decor and give a remarkable light to your next wine tasting with friends.



<br><p></p>			",https://www.brabbu.com/resources/images/products/114/gallery/syrad-wall-light-1.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-2.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.brabbu.com/resources//images/products/114/gallery/previews/syrad-wall-light-3.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,In Stock,"
                        DIMENSIONS<br>Width&nbsp;15 cm | 5,9”<br>Depth&nbsp;24 cm | 9,44""<br>Height&nbsp;84 cm | 33,07""<div><br>MATERIALS</div><div>Aged brushed brass with glossy varnish and shaders in bronze glass

</div><div><br></div><div>
<br></div>                        ",https://www.brabbu.com/product/lighting/syrad/wall-light/,02/05/2023,brabbu
SOLEIL WALL LIGHT,SOLEIL WALL LIGHT,lighting,Wall Lights,"
				<p></p><p></p>



In an attempt to reinterpret the sun in a contemporary lighting item, our designers conceived SOLEIL Wall Light. With a structure in hammered brass, this wall sconce will expand all over any room like sunlight rays. Discreet yet remarkable, brass wall light design will bring warm light to modern home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/113/gallery/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-1.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-2.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.brabbu.com/resources//images/products/113/gallery/previews/soleil-wall-lamp-contemporary-lighting-design-by-brabbu-3.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        <p>DIMENSIONS
<br>Width 55 cm | 21,7”
<br>Depth 10 cm | 3,9”
<br>Height 55 cm | 21,7”<br><br>MATERIALS
<br>STRUCTURE in hammered brass with matte varnish.

<br><br>TECHNICAL SPECIFICATIONS
<br>Bulb holders 3 x G9 (EU/UK), G9 (USA) bulb
<br>Voltage 220 V - 240 V
<br>Wattage 40 watts per bulb
<br>WEIGHT 12 kg | 26,46 lb<br></p>                        ",https://www.brabbu.com/product/lighting/soleil/wall-light/,02/05/2023,brabbu
VALKIE WALL LIGHT,VALKIE WALL LIGHT,lighting,Wall Lights,"
				<p></p><p></p>



As a legend in Norse mythology, Valkyrie stool has a cultural influence in Scandinavian lands. Its influence led to the creation of VALKIE Wall Light, a contemporary lighting product in matte brass. This contemporary wall light is a versatile product that will shine like lightning in any modern interior design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/115/gallery/valkie-wall-lamp-contemporary-lighting-design-by-brabbu-1.jpg,https://www.brabbu.com/resources//images/products/115/gallery/previews/valkie-wall-lamp-contemporary-lighting-design-by-brabbu-2.jpg,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 14 cm | 5,51""<br>Depth 18 cm | 7,08""<br>Height 62 cm | 24,4""<div><br>MATERIALS<br>STRUCTURE&nbsp;<b></b>in matte brass.<b></b>

</div>                        ",https://www.brabbu.com/product/lighting/valkie/wall-light/,02/05/2023,brabbu
CYBO II WALL LIGHT,CYBO II WALL LIGHT,lighting,Wall Lights,"
				<p></p><p></p>



In Ancient Rome, the marble quarries were managed by the Cybo and Malaspina families who ruled over Massa and Carrara. This inspired the creation of CYBO Double Cylinder Wall Light. A masterpiece featuring a structure in matte brass and a base in Carrara marble or walnut wood. It is the perfect modern wall light to create a cosy and magnificent ambience.



<br><p></p>			",https://www.brabbu.com/resources/images/products/349/gallery/cybo-wall-light-2-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/s8fB3VwCTew?rel=0,In Stock,"
                        <p>DIMENSIONS<br>Width 17 cm | 6,7”<br>Depth 11,5 cm | 4,5”<br>Height 62 cm | 24,6”<br></p><p><br></p><p>MATERIALS<br>

STRUCTURE in matte brass and Carrara marble.

<br></p>                        ",https://www.brabbu.com/product/lighting/cybo-ii/wall-light/,02/05/2023,brabbu
OMBAK WALL LIGHT,OMBAK WALL LIGHT,lighting,Wall Lights,"
				<p>



Waves are formed when energy passes through the water, making it move in a circular motion. Taking inspiration from this impressive movement of the water, OMBAK Wall Light was born. OMBAK – which means waves in Indonesian - has an aged brushed brass structure and a blown glass diffuser that will spread a dazzling light across any room. Like ocean waves, this brass and glass modern wall light produces a beautiful, calming light that will fit in any modern interior design.



<br></p>			",https://www.brabbu.com/resources/images/products/454/gallery/ombak-wall-light-1-540x505.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-2-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.brabbu.com/resources//images/products/454/gallery/previews/ombak-wall-light-3-167x93.png,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,In Stock,"
                        <div>DIMENSIONS<br>Width 20 cm | 7,87”<br>Depth 20 cm | 7,87”<br>Height 40 cm | 15,74”<br></div><div><br>MATERIALS<br>STRUCTURE in glossy aged brushed brass with translucent glass.</div><div>
<br><div><div><br></div></div></div>                        ",https://www.brabbu.com/product/lighting/ombak/wall-light/,02/05/2023,brabbu
AURUM XL WALL LIGHT,AURUM XL WALL LIGHT,lighting,Wall Lights,"
				<p>

Aurum is the Latin word for gold. This imposing metal is also named a contemporary lighting item made of matte hammered brass in a long wall light option. With a unique design, AURUM XL Wall Light will bring comfort in the darkest nights with its warm yet sensitive light. This contemporary wall light is part of the AURUM Lighting Collection that includes also another wall light and suspension light in different shapes and sizes.

<br></p>			",https://www.brabbu.com/resources/images/products/724/gallery/1_540x505_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/2_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.brabbu.com/resources//images/products/724/gallery/previews/3_167x93_aurumxl.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,In Stock,"
                        <p></p><div>DIMENSIONS<br>WIDTH 21 cm | 8,26""</div><div>DEPTH 9 cm | 3,54""<br></div><div>HEIGHT 120 cm | 47,24""</div><div><br><br></div><div>MATERIALS<br>STRUCTURE Polished hammered brass. Mate varnish.</div>                        ",https://www.brabbu.com/product/lighting/aurum-xl/wall-light/,02/05/2023,brabbu
CYRUS DOUBLE I WALL LIGHT,CYRUS DOUBLE I WALL LIGHT,lighting,Wall Lights,"
				<p>

Cyrus was the brave Persian king that conquered Babylonia and its Cylinder was the document that proves it. CYRUS Double I Wall Light was inspired by the freedom and the vast culture of the Persian civilisation. This double cylinder modern wall light is part of the CYRUS lighting collection that includes some of BRABBU best sellers and most wanted lighting products, ranging from wall lights, table lights and ﬂoor lights. Add a touch of ﬁerceness to any room with this simple and exquisite lighting collection.

<br></p>			",https://www.brabbu.com/resources/images/products/726/gallery/CYRUS-II.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,In Stock,"
                        <p></p><div>DIMENSIONS<br>WIDTH 18 cm | 7,08""</div><div>DEPTH 15 cm | 5,90""<br></div><div>HEIGHT 60 cm | 23,62""</div><div><br><br></div><div>MATERIALS<br>STRUCTURE Gold plated brass. Gloss varnish.</div>                        ",https://www.brabbu.com/product/lighting/cyrus-double-i/wall-light/,02/05/2023,brabbu
CYRUS DOUBLE II WALL LIGHT,CYRUS DOUBLE II WALL LIGHT,lighting,Wall Lights,"
				<p>

Cyrus was the brave Persian king that conquered Babylonia and its Cylinder was the document that proves it. CYRUS Double II Wall Light was inspired by the freedom and the vast culture of the Persian civilisation. This gold double cylinder wall light is part of the CYRUS lighting collection that includes some of BRABBU best sellers and most wanted lighting products, ranging from wall lights, table lights and ﬂoor lights. Add a touch of ﬁerceness to any room with this simple and exquisite lighting collection.

<br></p>			",https://www.brabbu.com/resources/images/products/727/gallery/CYRUS-III.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,In Stock,"
                        <p></p><div>DIMENSIONS<br>WIDTH 18 cm | 7,08""</div><div>DEPTH 15 cm | 5,90""<br></div><div>HEIGHT 60 cm | 23,62""</div><div><br><br></div><div>MATERIALS<br>STRUCTURE Gold plated brass. Gloss varnish.</div>                        ",https://www.brabbu.com/product/lighting/cyrus-double-ii/wall-light/,02/05/2023,brabbu
CYRUS DOUBLE I XL WALL LIGHT,CYRUS DOUBLE I XL WALL LIGHT,lighting,Wall Lights,"
				<p>



Cyrus was the brave Persian king that conquered Babylonia and its Cylinder was the document that proves it. CYRUS Double I XL Wall Light was inspired by the freedom and the vast culture of the Persian civilisation. This double sconce long golden wall light is part of the CYRUS lighting collection that includes some of BRABBU best sellers and most wanted lighting products, ranging from wall lights, table lights and ﬂoor lights. Add a touch of ﬁerceness to any room with this simple and exquisite lighting collection.



<br></p>			",https://www.brabbu.com/resources/images/products/728/gallery/CYRUS-XL-II.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p><div>DIMENSIONS<br>WIDTH 18 cm | 7,08""</div><div>DEPTH 15 cm | 5,90""<br></div><div>HEIGHT 120 cm | 47,24""</div><div><br><br></div><div>MATERIALS<br>STRUCTURE Gold plated brass. Gloss varnish.</div>                        ",https://www.brabbu.com/product/lighting/cyrus-double-i-xl/wall-light/,02/05/2023,brabbu
